StationID, CoordinateX, CoordinateY, 2020-2024, 2025-2029, 2030-2034, 2035-2039, 2040-2044
N413, -86.3347647084, 32.3272600874, 2, 2, 3, 4, 5
N414, -86.2414707409, 32.3276831015, 2, 2, 2, 2, 3
N415, -86.344079736, 32.328799072, 0, 0, 0, 0, 0
N416, -81.9441147446, 32.3342440974, 0, 0, 0, 5, 5
N417, -101.087786657, 32.3404018373, 2, 2, 3, 7, 8
N418, -89.4749084814, 32.3344579742, 1, 2, 3, 4, 5
N419, -89.1241274911, 32.3399759426, 2, 3, 5, 8, 8
N420, -88.7706417249, 32.3429470796, 0, 0, 0, 0, 5
N421, -109.588075619, 32.3451337569, 0, 0, 0, 5, 6
N422, -81.0422036933, 32.3518931082, 1, 2, 2, 3, 3
N423, -90.6636147874, 32.3583603542, 2, 3, 4, 5, 6
N424, -86.2137507288, 32.3628280953, 2, 3, 5, 7, 7
N425, -91.0801857135, 32.3454287543, 0, 0, 0, 0, 0
N426, -86.3221377278, 32.3667520937, 1, 2, 3, 5, 6
N427, -87.0042207248, 32.3694880841, 0, 0, 0, 1, 1
N428, -96.6415572556, 32.3707613326, 0, 0, 0, 0, 0
N429, -99.1513601972, 32.3789515718, 0, 0, 0, 0, 0
N430, -98.8348287431, 32.3752210913, 1, 2, 3, 3, 4
N431, -86.2102587449, 32.38203407, 0, 0, 0, 0, 0
N432, -88.5794167838, 32.3957696854, 2, 3, 5, 7, 7
N433, -82.3026762079, 32.3965375886, 0, 0, 0, 0, 3
N434, -84.9245547125, 32.4052810773, 1, 1, 1, 1, 1
N435, -84.9318087467, 32.3901880881, 1, 1, 1, 1, 1
N436, -99.4638650898, 32.4086658377, 0, 0, 0, 0, 0
N437, -90.1472817106, 32.4112481114, 2, 3, 5, 6, 10
N438, -83.7632778621, 32.412492658, 2, 4, 6, 10, 13
N439, -100.692315538, 32.4082795671, 0, 0, 0, 0, 4
N440, -96.8702000004, 32.4170923404, 0, 2, 2, 3, 3
N441, -93.7491717357, 32.4190331116, 2, 2, 3, 5, 5
N442, -86.2296087101, 32.4213370883, 0, 0, 0, 0, 1
N443, -86.3194557336, 32.3924651095, 0, 0, 0, 0, 0
N444, -87.0243987209, 32.4313450705, 1, 2, 2, 3, 3
N445, -87.0100797243, 32.4315341008, 0, 0, 0, 0, 0
N446, -111.175257897, 32.4327306785, 1, 2, 3, 3, 3
N447, -85.8506616214, 32.4364352828, 0, 0, 0, 0, 8
N448, -82.6641881221, 32.4377881464, 0, 0, 0, 0, 0
N449, -91.5014872516, 32.4443868446, 2, 3, 5, 7, 9
N450, -87.2939977105, 32.439633915, 0, 0, 0, 0, 0
N451, -95.2676350931, 32.4520726918, 0, 0, 0, 0, 10
N452, -94.9189467109, 32.4327581051, 0, 0, 2, 3, 3
N453, -88.3918857108, 32.4532420821, 0, 0, 0, 2, 2
N454, -88.3621587446, 32.442676093, 0, 1, 1, 1, 2
N455, -84.9881847106, 32.453629099, 1, 1, 1, 1, 1
N456, -93.8439327349, 32.4568421006, 2, 5, 8, 12, 16
N457, -87.5619996625, 32.4583261267, 0, 0, 0, 0, 0
N458, -97.2639178979, 32.4611169038, 1, 1, 2, 2, 2
N459, -88.0940809403, 32.4677229495, 1, 1, 1, 2, 2
N460, -85.0303947082, 32.4753010822, 0, 0, 0, 0, 14
N461, -106.890861724, 32.4755348457, 0, 0, 0, 6, 8
N462, -94.5612482973, 32.4772289058, 0, 0, 7, 10, 13
N463, -99.8879817479, 32.4583450872, 0, 0, 0, 0, 0
N464, -99.7764537425, 32.4808361018, 2, 4, 8, 11, 14
N465, -86.4051087337, 32.4838240759, 0, 0, 0, 0, 0
N466, -91.9346367417, 32.4842470909, 0, 0, 0, 1, 1
N467, -99.7614597472, 32.4855340918, 0, 0, 0, 0, 0
N468, -94.1985746416, 32.493186201, 0, 0, 0, 0, 0
N469, -100.297882147, 32.4942918527, 0, 3, 6, 6, 6
N470, -93.7604127226, 32.4964870969, 0, 2, 2, 2, 3
N471, -98.5257817941, 32.4991001311, 0, 0, 0, 2, 3
N472, -95.6135535175, 32.5002655913, 3, 8, 15, 21, 21
N473, -87.838484743, 32.5034171107, 0, 0, 2, 2, 3
N474, -87.8194587145, 32.5029311, 1, 2, 2, 2, 2
N475, -83.0234520747, 32.505400079, 0, 0, 0, 0, 6
N476, -84.9500427431, 32.506711107, 0, 0, 1, 1, 1
N477, -101.686089423, 32.5082101798, 0, 0, 0, 6, 8
N478, -92.3577105702, 32.5213317498, 2, 3, 4, 7, 8
N479, -93.6283287451, 32.5399570969, 0, 0, 0, 2, 2
N480, -84.8715717396, 32.5404521072, 0, 0, 0, 1, 1
N481, -84.9610497444, 32.544826076, 0, 0, 0, 0, 0
N482, -92.7858281708, 32.5482847795, 1, 1, 2, 2, 2
N483, -117.040883746, 32.5498120892, 0, 0, 0, 0, 0
N484, -117.03039871, 32.5421530813, 0, 0, 0, 0, 0
N485, -93.758688313, 32.5562743116, 0, 0, 0, 0, 0
N486, -85.5012492437, 32.5608419845, 0, 0, 0, 0, 0
N487, -98.1972452333, 32.5684285034, 0, 0, 0, 7, 7
N488, -93.2125727306, 32.5729471605, 1, 2, 4, 6, 7
N489, -95.9469471791, 32.6061956622, 0, 0, 0, 8, 9
N490, -83.3715145251, 32.6244763514, 0, 0, 0, 0, 4
N491, -117.096435997, 32.6308667126, 1, 1, 1, 1, 1
N492, -90.0626315544, 32.6389945865, 1, 2, 2, 3, 4
N493, -96.8232927304, 32.6422781111, 1, 2, 2, 3, 3
N494, -111.403957322, 32.6548895074, 0, 0, 0, 0, 0
N495, -96.7267137238, 32.66172707, 2, 3, 5, 7, 8
N496, -97.3205877179, 32.6672260925, 1, 1, 1, 1, 1
N497, -97.2406677241, 32.6684140996, 1, 1, 1, 2, 2
N498, -80.8828248619, 32.6728567011, 2, 3, 5, 8, 10
N499, -107.054312745, 32.6754971034, 0, 0, 0, 2, 2
N500, -97.0625307453, 32.6772610732, 0, 0, 0, 0, 2
N501, -97.2407217203, 32.6905720935, 0, 0, 0, 0, 0
N502, -97.4689797316, 32.6934160772, 0, 0, 0, 1, 1
N503, -114.29659474, 32.6704390941, 0, 0, 0, 0, 0
N504, -113.925983521, 32.6976687796, 1, 1, 1, 1, 1
N505, -96.6276327097, 32.6992480781, 1, 1, 1, 1, 1
N506, -96.6276189141, 32.6992564113, 0, 0, 0, 0, 0
N507, -96.2839652641, 32.7052393139, 1, 2, 3, 6, 7
N508, -88.1297988463, 32.7126006714, 0, 2, 3, 4, 8
N509, -117.147623725, 32.7128650784, 1, 1, 1, 1, 1
N510, -101.935967711, 32.7130991053, 2, 3, 6, 6, 6
N511, -117.102362715, 32.7189581039, 0, 0, 0, 0, 1
N512, -97.5671877171, 32.7206770771, 1, 1, 2, 2, 2
N513, -97.8979994674, 32.7210491014, 2, 3, 4, 4, 4
N514, -117.155327731, 32.723827083, 0, 0, 0, 0, 0
N515, -116.105936734, 32.6442311104, 0, 0, 0, 0, 0
N516, -116.031164744, 32.7256990883, 0, 0, 0, 0, 0
N517, -116.426879803, 32.7258578151, 0, 0, 0, 0, 0
N518, -114.620038228, 32.7300232958, 0, 0, 0, 0, 1
N519, -97.4807607254, 32.7381640795, 0, 0, 0, 1, 1
N520, -97.3430067365, 32.7418450928, 0, 0, 0, 0, 0
N521, -97.3198497235, 32.7470740902, 0, 0, 0, 0, 0
N522, -97.3194627065, 32.7471370868, 0, 0, 0, 0, 3
N523, -117.019004734, 32.747443109, 1, 1, 1, 1, 1
N524, -97.3097067081, 32.7477940856, 1, 1, 1, 1, 1
N525, -97.3193727123, 32.7560290994, 0, 0, 0, 0, 0
N526, -83.7100047364, 32.7563710765, 0, 0, 0, 0, 0
N527, -117.203747747, 32.759296098, 1, 1, 1, 1, 1
N528, -97.0632597402, 32.7597281117, 0, 0, 0, 0, 1
N529, -97.2139197335, 32.7597911074, 1, 1, 1, 1, 1
N530, -114.961551879, 32.7081688771, 0, 0, 0, 0, 0
N531, -117.163328717, 32.7623561096, 0, 0, 1, 1, 1
N532, -96.9363992248, 32.7642079918, 0, 0, 0, 0, 0
N533, -97.3181757479, 32.7650291043, 0, 0, 2, 3, 3
N534, -96.8042667442, 32.76880907, 0, 0, 0, 0, 0
N535, -96.8105937122, 32.7714371102, 1, 1, 1, 1, 1
N536, -117.131657709, 32.7716260974, 0, 0, 0, 0, 0
N537, -115.312626104, 32.7732024947, 0, 0, 0, 0, 0
N538, -115.674361478, 32.7735732465, 0, 0, 0, 0, 0
N539, -117.003182708, 32.7771700751, 0, 0, 0, 1, 1
N540, -117.112759065, 32.7786423283, 0, 0, 1, 1, 1
N541, -117.112757714, 32.7786281064, 0, 0, 0, 0, 0
N542, -96.7821177076, 32.7789430859, 0, 2, 2, 3, 4
N543, -86.5716788059, 32.7817590673, 2, 2, 3, 4, 4
N544, -96.8119077117, 32.7822100845, 1, 2, 2, 2, 2
N545, -113.560605872, 32.7894881728, 0, 1, 1, 1, 1
N546, -96.7925667452, 32.7959890751, 0, 0, 0, 0, 0
N547, -96.8156697206, 32.7963310945, 0, 0, 0, 0, 0
N548, -97.2118317424, 32.8044760717, 0, 0, 0, 0, 2
N549, -85.0210149511, 32.8055771252, 2, 5, 10, 16, 16
N550, -85.2260435782, 32.807530316, 0, 0, 0, 0, 9
N551, -117.152645737, 32.808409111, 0, 0, 0, 0, 0
N552, -96.8660427359, 32.8140430821, 0, 0, 0, 3, 4
N553, -111.681176709, 32.8163920987, 0, 0, 0, 0, 2
N554, -96.6296667468, 32.8229620932, 2, 3, 5, 9, 11
N555, -97.2064047152, 32.8309630791, 0, 0, 0, 0, 0
N556, -107.2891801, 32.8351194569, 1, 1, 2, 2, 2
N557, -111.964891559, 32.8280243276, 1, 1, 1, 1, 1
N558, -96.9026997158, 32.8361290808, 1, 1, 2, 2, 2
N559, -97.3628517118, 32.8364621015, 0, 0, 0, 0, 0
N560, -117.003911745, 32.836624091, 1, 1, 1, 1, 1
N561, -96.9147147357, 32.8366150915, 0, 0, 0, 0, 2
N562, -97.0407327275, 32.8370381065, 0, 0, 0, 0, 0
N563, -97.0613787353, 32.8377131044, 0, 1, 1, 3, 3
N564, -117.234797711, 32.8384690979, 0, 0, 0, 0, 0
N565, -116.699839804, 32.8385486465, 0, 0, 1, 1, 1
N566, -97.1241807455, 32.8376771072, 0, 0, 0, 0, 3
N567, -97.3127757192, 32.8394860737, 0, 3, 3, 4, 6
N568, -117.134060721, 32.8401700711, 0, 0, 0, 0, 0
N569, -117.121280709, 32.8408270708, 1, 1, 1, 1, 1
N570, -112.25448636, 32.8420289545, 1, 1, 1, 1, 1
N571, -96.9117447183, 32.8457320893, 0, 0, 1, 1, 1
N572, -117.178106726, 32.8478560784, 0, 0, 0, 0, 0
N573, -117.114386735, 32.8533461004, 1, 1, 1, 1, 1
N574, -83.6391567446, 32.8557400714, 0, 3, 4, 6, 6
N575, -117.112019719, 32.8588360811, 0, 1, 1, 1, 1
N576, -113.191208974, 32.8603452056, 0, 0, 0, 0, 0
N577, -83.7509712469, 32.8632649427, 0, 0, 0, 0, 7
N578, -96.8979747273, 32.8714901026, 0, 0, 2, 2, 2
N579, -90.0255117375, 32.8741990953, 2, 3, 3, 3, 3
N580, -80.0202657269, 32.8847110863, 0, 0, 0, 0, 0
N581, -80.0318847312, 32.7899050904, 1, 1, 1, 1, 1
N582, -79.9429737311, 32.7973210727, 0, 1, 1, 1, 1
N583, -97.3864767374, 32.885944091, 1, 1, 1, 1, 1
N584, -79.8476997235, 32.8157620975, 1, 1, 1, 1, 1
N585, -117.22363772, 32.9035300863, 0, 0, 0, 1, 1
N586, -112.535199619, 32.9066884199, 0, 0, 0, 0, 0
N587, -96.8977857392, 32.9078321022, 0, 0, 0, 0, 0
N588, -97.0804587186, 32.9233211078, 0, 1, 1, 1, 1
N589, -96.7640547424, 32.9240771013, 0, 0, 0, 5, 5
N590, -96.8204397472, 32.9259311067, 3, 6, 12, 20, 27
N591, -112.819544017, 32.9303862222, 1, 1, 1, 1, 1
N592, -97.0404177067, 32.9323751098, 0, 0, 0, 0, 0
N593, -117.241160719, 32.9324381055, 0, 0, 0, 1, 1
N594, -87.8436383044, 32.9480503336, 2, 3, 7, 12, 12
N595, -97.0400307311, 32.9498530705, 1, 1, 1, 1, 1
N596, -97.4208297397, 32.9502940845, 1, 1, 2, 2, 2
N597, -83.8129017133, 32.9587900806, 3, 4, 5, 8, 8
N598, -117.096557712, 32.9627230776, 1, 1, 1, 1, 1
N599, -101.840080343, 32.9678231518, 0, 0, 0, 0, 0
N600, -80.6755654978, 32.9734702252, 0, 5, 9, 11, 16
N601, -96.2935900263, 32.9811454415, 0, 4, 4, 4, 4
N602, -96.9301767428, 32.9818031031, 2, 2, 2, 4, 5
N603, -96.7082097455, 33.004303075, 0, 0, 0, 0, 5
N604, -111.761286965, 33.01338953, 0, 3, 3, 4, 4
N605, -96.8291247313, 33.0145900809, 0, 1, 1, 1, 1
N606, -97.2670493516, 33.0331363651, 0, 0, 0, 0, 0
N607, -117.289691165, 33.0565069176, 0, 0, 0, 0, 0
N608, -84.949943707, 33.057196095, 2, 4, 7, 11, 11
N609, -86.734912674, 33.0812284227, 0, 0, 0, 0, 5
N610, -89.8894280854, 33.1092642622, 0, 0, 5, 7, 9
N611, -96.6736120422, 33.1114457135, 0, 2, 2, 2, 2
N612, -97.0282284828, 33.1130443799, 0, 1, 2, 2, 2
N613, -80.2670887804, 33.1152464284, 0, 0, 0, 0, 0
N614, -84.003490145, 33.1172290198, 0, 0, 4, 6, 8
N615, -117.104621737, 33.1267840854, 0, 0, 0, 0, 0
N616, -107.284092163, 33.1294583202, 0, 0, 0, 0, 0
N617, -95.9761001556, 33.1288536233, 0, 0, 2, 2, 2
N618, -95.6020592186, 33.1162816973, 0, 0, 6, 9, 16
N619, -97.5195894476, 33.1566919628, 0, 0, 1, 1, 2
N620, -95.2411917289, 33.1622710986, 0, 0, 0, 0, 0
N621, -87.5527347145, 33.170128094, 0, 0, 0, 0, 10
N622, -117.225820241, 33.1748602727, 1, 1, 1, 1, 1
N623, -117.351248735, 33.1771211036, 0, 0, 0, 0, 1
N624, -111.897736199, 33.1904259599, 0, 1, 1, 1, 1
N625, -87.2661165067, 33.1898546593, 0, 0, 0, 0, 0
N626, -87.5669367202, 33.1998011062, 0, 0, 0, 0, 1
N627, -97.1666517265, 33.2122121003, 0, 0, 0, 4, 4
N628, -96.6361737456, 33.216568071, 0, 0, 0, 2, 3
N629, -101.806449036, 33.2390509566, 1, 2, 3, 3, 4
N630, -94.8660265611, 33.2409345714, 2, 4, 7, 10, 10
N631, -84.8055186173, 33.2568718926, 2, 6, 11, 11, 12
N632, -80.5477917308, 33.318475111, 0, 0, 0, 2, 3
N633, -117.49930399, 33.3350130562, 0, 0, 1, 1, 1
N634, -84.1226806502, 33.3374959666, 2, 4, 5, 8, 10
N635, -117.158607861, 33.3414544612, 0, 0, 0, 0, 0
N636, -87.0275487277, 33.342910084, 2, 3, 5, 6, 7
N637, -86.9007180869, 33.3411122008, 0, 0, 0, 0, 0
N638, -97.6811564402, 33.3446825237, 0, 0, 0, 0, 0
N639, -89.7727458946, 33.3554444975, 0, 0, 0, 0, 0
N640, -111.891029736, 33.3856780877, 0, 0, 0, 0, 0
N641, -111.893603737, 33.3056051039, 0, 0, 0, 0, 1
N642, -111.695592241, 33.3864390598, 0, 0, 0, 0, 0
N643, -111.500159707, 33.3861011027, 0, 0, 0, 0, 0
N644, -111.967655732, 33.3886661041, 2, 2, 2, 2, 2
N645, -86.7849627194, 33.3938231063, 0, 0, 0, 6, 6
N646, -96.5804458818, 33.4024778624, 1, 1, 2, 2, 2
N647, -111.978500744, 33.4111210793, 0, 3, 4, 6, 7
N648, -107.258360464, 33.4119138119, 0, 4, 7, 11, 15
N649, -112.037558745, 33.4273660775, 0, 0, 0, 0, 0
N650, -97.1713367321, 33.4287926424, 2, 4, 4, 4, 4
N651, -111.890993738, 33.4340621066, 0, 0, 0, 0, 0
N652, -94.5280422867, 33.4376898485, 1, 2, 2, 2, 3
N653, -86.9495973912, 33.4574930558, 1, 2, 2, 2, 3
N654, -111.982865713, 33.4581011045, 1, 1, 1, 1, 1
N655, -84.6742550985, 33.4605222098, 0, 0, 0, 0, 0
N656, -112.038764708, 33.4612240704, 0, 0, 0, 0, 0
N657, -112.108181709, 33.4618270731, 1, 1, 1, 2, 2
N658, -112.659137403, 33.4352724493, 2, 5, 12, 12, 12
N659, -112.272395708, 33.4616920821, 0, 0, 0, 0, 0
N660, -81.9853887189, 33.4057300924, 1, 1, 1, 1, 1
N661, -81.9316137131, 33.4669930748, 1, 1, 1, 1, 1
N662, -117.670641972, 33.4674050695, 0, 0, 0, 0, 0
N663, -94.1414636088, 33.4552662912, 2, 4, 6, 10, 13
N664, -112.272404707, 33.4794040697, 1, 1, 1, 1, 1
N665, -80.7618248865, 33.4891695183, 2, 2, 3, 3, 4
N666, -82.2002907123, 33.48331911, 0, 0, 0, 0, 0
N667, -82.084064717, 33.4934170864, 0, 0, 4, 6, 7
N668, -112.272386708, 33.493696111, 1, 1, 1, 1, 1
N669, -112.272665732, 33.5076370902, 0, 0, 0, 1, 1
N670, -82.6174126989, 33.4954682107, 2, 4, 4, 4, 4
N671, -113.044966251, 33.5162459764, 0, 0, 0, 0, 1
N672, -101.843987742, 33.5194900792, 0, 0, 0, 0, 0
N673, -86.8266507092, 33.5216141097, 0, 2, 4, 4, 5
N674, -86.7131905779, 33.5317552626, 0, 0, 0, 0, 2
N675, -111.892297464, 33.5317991486, 0, 0, 0, 0, 0
N676, -97.8331647232, 33.5351320748, 2, 2, 3, 5, 5
N677, -84.2671767126, 33.5417381096, 1, 2, 3, 3, 3
N678, -86.6420697281, 33.544816078, 0, 0, 0, 0, 26
N679, -83.0269010637, 33.545147274, 0, 0, 7, 7, 8
N680, -117.178646733, 33.5462471116, 0, 0, 0, 0, 1
N681, -86.748926742, 33.5475250707, 0, 4, 7, 11, 11
N682, -83.4410111012, 33.5555799781, 0, 0, 0, 8, 10
N683, -81.9371127356, 33.5650660693, 0, 3, 3, 3, 3
N684, -113.433840053, 33.5809108944, 0, 0, 0, 11, 14
N685, -96.6053307253, 33.594901071, 0, 0, 2, 2, 2
N686, -86.6536977311, 33.5979880812, 0, 0, 0, 0, 0
N687, -86.2725511022, 33.6066376248, 0, 0, 8, 14, 14
N688, -80.3184833995, 33.608422128, 0, 2, 4, 5, 6
N689, -85.8954239886, 33.5853120164, 0, 0, 0, 0, 0
N690, -114.951209339, 33.6060072495, 0, 0, 0, 0, 0
N691, -114.596654724, 33.6068080985, 0, 0, 0, 0, 0
N692, -112.244521362, 33.6112287259, 0, 0, 0, 0, 0
N693, -93.7953507294, 33.6139990947, 0, 0, 4, 6, 7
N694, -83.8513888541, 33.6152207913, 0, 0, 0, 0, 0
N695, -112.116353726, 33.615565077, 0, 0, 0, 0, 0
N696, -84.4875957267, 33.6178510978, 0, 0, 0, 0, 0
N697, -84.4616307272, 33.6199480875, 0, 0, 0, 12, 14
N698, -111.890426732, 33.629704086, 1, 1, 1, 1, 1
N699, -89.7917045827, 33.6310086839, 0, 3, 4, 5, 6
N700, -84.4011237374, 33.6323410835, 3, 9, 19, 31, 42
N701, -85.5251995378, 33.6389379218, 0, 0, 0, 0, 21
N702, -113.823837877, 33.6389469573, 0, 3, 3, 3, 3
N703, -97.1557077209, 33.6405940953, 0, 0, 0, 0, 2
N704, -117.735692717, 33.6450581007, 1, 1, 1, 1, 1
N705, -86.8306604309, 33.6490806414, 0, 0, 0, 3, 3
N706, -98.0470795182, 33.6546687039, 0, 0, 0, 0, 0
N707, -114.212241496, 33.663443131, 2, 3, 4, 8, 10
N708, -112.169480732, 33.6684580979, 0, 0, 0, 0, 0
N709, -112.113376152, 33.6687867497, 1, 1, 1, 1, 1
N710, -107.082526069, 33.6688819286, 3, 4, 8, 13, 16
N711, -112.01361874, 33.6694030785, 1, 1, 1, 1, 1
N712, -96.610073712, 33.6704470952, 2, 3, 6, 9, 14
N713, -101.836179111, 33.6713907394, 0, 0, 0, 3, 3
N714, -84.3283587426, 33.6731020917, 0, 0, 0, 0, 0
N715, -96.8855087504, 33.6746510876, 0, 0, 0, 0, 0
N716, -81.637685714, 33.6782042137, 2, 4, 7, 7, 7
N717, -115.995168928, 33.6795050956, 0, 0, 0, 0, 0
N718, -115.642165155, 33.669537421, 0, 0, 0, 2, 2
N719, -117.872276739, 33.6872680983, 1, 1, 1, 1, 1
N720, -84.399611709, 33.6883390713, 0, 0, 0, 0, 1
N721, -84.5001597116, 33.6898421001, 0, 0, 0, 2, 2
N722, -85.151201744, 33.6851711087, 4, 11, 17, 30, 30
N723, -115.292399634, 33.6966562453, 0, 3, 7, 9, 9
N724, -84.4041297105, 33.6969431029, 1, 3, 4, 6, 6
N725, -84.4287177149, 33.6977530917, 1, 1, 1, 1, 1
N726, -80.9199040142, 33.7110508695, 1, 1, 1, 2, 2
N727, -84.2423817212, 33.7145740958, 3, 6, 9, 14, 19
N728, -117.370786584, 33.725020091, 1, 1, 1, 1, 1
N729, -84.8188570723, 33.717833676, 1, 1, 2, 2, 2
N730, -117.833828708, 33.7406830858, 1, 1, 1, 1, 1
N731, -84.3893967398, 33.7456600994, 0, 0, 0, 0, 0
N732, -86.4802686249, 33.7540838944, 2, 3, 4, 5, 5
N733, -117.18926604, 33.7590955994, 0, 0, 0, 0, 1
N734, -93.486447216, 33.7644810213, 1, 3, 5, 7, 7
N735, -84.4926717341, 33.7646860865, 1, 2, 2, 3, 3
N736, -116.329639275, 33.7712557195, 0, 0, 0, 0, 14
N737, -118.041503707, 33.7743610902, 0, 0, 0, 0, 1
N738, -117.831272747, 33.7767461039, 0, 0, 0, 1, 1
N739, -117.876254734, 33.7789330879, 0, 0, 0, 1, 1
N740, -117.879629726, 33.7820110985, 0, 0, 0, 1, 1
N741, -118.091813727, 33.7839371001, 0, 0, 0, 0, 0
N742, -86.8246077157, 33.7885180973, 2, 3, 5, 8, 10
N743, -84.3935817214, 33.7957270934, 2, 3, 3, 5, 6
N744, -96.5355717459, 33.8016040911, 1, 1, 1, 1, 1
N745, -98.2193997162, 33.8164360969, 0, 0, 0, 0, 0
N746, -96.5345907259, 33.8196041018, 2, 3, 3, 3, 3
N747, -84.3585087237, 33.8203780935, 1, 1, 2, 2, 2
N748, -96.5330157441, 33.8229700943, 0, 0, 0, 0, 0
N749, -118.207445719, 33.8264350796, 0, 0, 0, 0, 0
N750, -118.207706744, 33.7826680983, 1, 1, 1, 1, 1
N751, -101.840900732, 33.8272811087, 0, 0, 0, 3, 3
N752, -117.827339708, 33.8443000995, 0, 0, 0, 0, 0
N753, -117.875588735, 33.8496190911, 0, 1, 1, 1, 1
N754, -118.284611723, 33.8567290935, 0, 0, 0, 1, 1
N755, -118.291082725, 33.7486030769, 0, 0, 0, 0, 0
N756, -117.98015973, 33.8568010887, 0, 0, 0, 0, 0
N757, -86.2735121779, 33.871439779, 0, 0, 0, 0, 0
N758, -118.28515173, 33.8727041089, 0, 0, 0, 0, 0
N759, -81.3830249906, 33.8734054551, 0, 0, 0, 9, 11
N760, -117.688081723, 33.8720107289, 1, 1, 1, 1, 1
N761, -118.192766745, 33.8754221011, 1, 1, 1, 1, 1
N762, -118.102388715, 33.8762500899, 1, 1, 1, 1, 1
N763, -98.409434723, 33.8809570794, 0, 0, 0, 1, 2
N764, -117.546134722, 33.8824511087, 1, 1, 1, 1, 1
N765, -84.4602177349, 33.8894620741, 0, 0, 8, 14, 18
N766, -84.2594367091, 33.8917570936, 0, 2, 3, 4, 4
N767, -98.4425997182, 33.8937280928, 0, 0, 0, 0, 1
N768, -89.8546917471, 33.8979761115, 0, 0, 0, 4, 5
N769, -98.4557397081, 33.9011800722, 1, 2, 2, 2, 2
N770, -97.1341583333, 33.9043037774, 0, 0, 7, 13, 17
N771, -80.0901879018, 33.9063894842, 2, 2, 3, 4, 5
N772, -98.5019097436, 33.9092620951, 0, 0, 1, 1, 1
N773, -98.5009737203, 33.9069040799, 0, 0, 0, 0, 0
N774, -98.4993897389, 33.9078671018, 0, 0, 0, 0, 0
N775, -106.883240728, 33.9102700714, 0, 2, 2, 2, 3
N776, -84.3578067264, 33.9116381093, 0, 0, 0, 0, 0
N777, -118.179626714, 33.9118000988, 0, 1, 1, 1, 1
N778, -118.104989714, 33.9136901023, 0, 0, 0, 0, 1
N779, -117.437903617, 33.9170389015, 0, 0, 0, 0, 0
N780, -116.643341092, 33.9237083224, 3, 6, 9, 16, 16
N781, -98.5141767482, 33.9271360722, 1, 2, 3, 3, 4
N782, -118.280777719, 33.9282520841, 1, 1, 1, 1, 1
N783, -81.0731577071, 33.9304301108, 1, 2, 4, 5, 6
N784, -118.368428717, 33.9305561031, 0, 0, 0, 1, 1
N785, -98.5363077435, 33.930691094, 0, 0, 1, 1, 1
N786, -118.396346715, 33.930691094, 0, 0, 0, 0, 0
N787, -116.990627722, 33.9334450843, 0, 0, 0, 0, 0
N788, -118.096853737, 33.9409331032, 1, 1, 1, 1, 1
N789, -117.294188732, 33.9455410989, 0, 0, 0, 0, 0
N790, -117.139529265, 33.9391739825, 0, 0, 1, 2, 2
N791, -98.53341872, 33.9468011013, 0, 0, 0, 0, 0
N792, -84.1317707105, 33.9514869936, 4, 9, 19, 19, 19
N793, -80.9551514696, 33.9580649292, 2, 3, 4, 7, 7
N794, -112.12821322, 33.9707444635, 0, 0, 0, 0, 0
N795, -93.207482781, 33.9732959184, 0, 0, 0, 0, 0
N796, -117.357242725, 33.9934031091, 0, 0, 0, 0, 0
N797, -84.5610447188, 33.9977320812, 0, 0, 0, 0, 0
N798, -117.834899723, 34.0020250975, 1, 1, 1, 1, 1
N799, -81.1101117097, 34.0039510991, 1, 2, 3, 3, 3
N800, -98.8442139861, 34.0066072926, 0, 0, 0, 0, 0
N801, -86.0770137166, 34.0086670872, 1, 2, 3, 4, 5
N802, -86.0044107113, 33.991999074, 0, 0, 1, 1, 1
N803, -117.090448763, 34.014850107, 1, 1, 1, 2, 2
N804, -118.172939726, 34.0164250897, 0, 0, 0, 0, 0
N805, -84.325035494, 34.0213596437, 1, 1, 1, 1, 1
N806, -117.550283747, 34.0216180891, 1, 1, 4, 5, 5
N807, -117.811868743, 34.0231030775, 0, 0, 1, 1, 1
N808, -81.1011747418, 34.0277110733, 0, 0, 0, 0, 0
N809, -81.0475077293, 34.0105840893, 0, 0, 0, 0, 0
N810, -117.747734736, 34.0232741079, 1, 1, 1, 1, 1
N811, -118.226138727, 34.0285571024, 1, 1, 1, 1, 1
N812, -118.214321736, 34.0291061089, 0, 0, 0, 0, 0
N813, -118.485959712, 34.0147330729, 0, 0, 0, 0, 0
N814, -118.434200743, 34.0311311033, 0, 0, 1, 1, 1
N815, -118.220945728, 34.0339030927, 0, 0, 0, 0, 0
N816, -118.027175711, 34.0340020855, 1, 1, 1, 1, 1
N817, -118.169969709, 34.0357750971, 0, 0, 0, 1, 1
N818, -81.1105977204, 34.0367200778, 0, 0, 0, 0, 18
N819, -118.273928742, 34.0383131009, 0, 0, 0, 1, 1
N820, -84.0301077258, 34.0441541004, 0, 0, 0, 40, 55
N821, -118.224203727, 34.0520470939, 0, 0, 0, 0, 0
N822, -118.213979716, 34.0551431036, 0, 0, 0, 0, 0
N823, -96.3347979283, 34.0591804624, 0, 0, 6, 8, 10
N824, -118.165190724, 34.0611730912, 0, 0, 0, 0, 0
N825, -118.248791731, 34.062766072, 0, 0, 1, 1, 1
N826, -117.296411714, 34.0640800714, 0, 0, 0, 0, 0
N827, -117.806495713, 34.0651150886, 1, 1, 1, 1, 1
N828, -118.00011274, 34.0651870838, 1, 1, 1, 1, 1
